lines,tokens,occurrences
4,32,8,109,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,113,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,125,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,140,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,152,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,156,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,84,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,121,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
6,32,5,134,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,212,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,219,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,254,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,323,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
4,32,2,300,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,305,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
4,31,4,138,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,365,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,369,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,104,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java
6,31,3,182,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,226,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,257,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
6,31,2,65,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,72,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
6,31,2,64,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/SmsReceiverThread.java,75,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/SmsReceiverThread.java
3,30,13,80,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,134,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,182,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,212,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,219,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,226,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,254,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,257,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,323,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,74,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,93,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,91,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java,130,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
3,30,14,109,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,113,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,138,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,125,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,140,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,152,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,156,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,300,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,305,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,365,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,369,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,104,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java,84,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,121,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
11,30,2,416,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,56,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java
7,30,3,37,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AddMediaToAlbum.java,34,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/NewLabelScreen.java,35,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/NetworkScreen.java
4,30,2,25,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AlbumListScreen.java,13,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/SelectTypeOfMedia.java
7,30,2,122,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java,142,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java
2,29,27,80,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,109,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,113,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,138,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,125,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,134,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,140,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,152,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,156,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,182,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,212,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,219,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,226,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,254,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,257,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,300,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,305,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,323,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,365,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,369,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,104,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java,74,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,84,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,93,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MusicPlayController.java,91,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java,121,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java,130,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/PhotoViewController.java
3,29,2,51,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/BaseController.java,68,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AlbumListScreen.java
5,29,3,124,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java,136,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java,147,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java
7,28,2,160,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,411,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
6,28,2,409,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,415,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
3,27,2,149,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,68,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/screens/AlbumListScreen.java
6,27,2,49,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java,34,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/SelectMediaController.java
6,26,2,140,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/datamodel/MediaAccessor.java,168,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/datamodel/MediaAccessor.java
8,25,4,33,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/AlbumController.java,66,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,41,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java,19,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/sms/SmsReceiverController.java
7,25,4,160,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,411,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,416,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,56,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaListController.java
7,25,2,160,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java,194,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/ui/controller/MediaController.java
6,25,2,113,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java,118,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java
6,25,2,125,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MediaUtil.java,44,/home/julioserafim/Documents/Linhas-de-Produto/MobilePhoto OOP-7/src/ubc/midp/mobilephoto/core/util/MusicMediaUtil.java
